book,chapter,verse,text,lemmatized
Постанак,6,1,"А кад се људи почеше множити на земљи, и кћери им се народише.","a kad sebe čovek početi množiti na zemlja , i kći oni sebe narodisati ."
Постанак,6,2,Видећи синови Божји кћери човјечије како су лијепе узимаше их за жене које хтјеше.,videti sin božji kći čovečije kako biti lep uzimati oni za žena koji hteti .
Постанак,6,3,"А Господ рече: неће се дух мој до вијека прети с људима, јер су тијело; нека им још сто и двадесет година.","a Gospod reći : hteti sebe duh moj do vek pretiti sa čovek , jer biti telo ; neka oni još sto i dvadeset godina ."
Постанак,6,4,"А бијаше тада дивова на земљи; а и послије, кад се синови Божји састајаху са кћерима човјечијим, па им оне рађаху синове; то бијаху силни људи, од старине на гласу.","a biti tada div na zemlja ; a i posle , kad sebe sin božji sastajati sa kći čovečiji , pa oni oni raditi sin ; taj biti silan čovek , od starina na glas ."
Постанак,6,5,"И Господ видећи да је неваљалство људско велико на земљи, и да су све мисли срца њихова свагда само зле,","i Gospod videti da biti nevaljalstvo ljudski velik na zemlja , i da biti sav misao srce njihov svagda samo zao ,"
Постанак,6,6,"Покаја се Господ што је створио човјека на земљи, и би му жао у срцу.","pokajati sebe Gospod što biti stvoriti čovek na zemlja , i biti on žao u srce ."
Постанак,6,7,"И рече Господ: хоћу да истријебим са земље људе, које сам створио, од човјека до стоке и до ситне животиње и до птица небеских; јер се кајем што сам их створио.","i reći Gospod : hteti da istrebiti sa zemlja čovek , koji biti stvoriti , od čovek do stoka i do sitan životinja i do ptica nebeski ; jer sebe kajati što biti oni stvoriti ."
Постанак,6,8,Али Ноје нађе милост пред Господом.,ali Noje naći milost pred Gospod .
Постанак,6,9,Ово су догађаји Нојеви: Ноје бјеше човјек праведан и безазлен својега вијека; по вољи Божјој свагда живљаше Ноје.,ovaj biti događaj noj : Noje biti čovek pravedan i bezazlen svoj vek ; po volja božji svagda živeti Noje .
Постанак,6,10,"И роди Ноје три сина: Сима, Хама и Јафета.","i roditi Noje tri sin : Sima , Ham i Jafet ."
Постанак,6,11,"А земља се поквари пред Богом, и напуни се земља безакоња.","a zemlja sebe pokvariti pred Bogo , i napuniti sebe zemlja bezakonje ."
Постанак,6,12,"И погледа Бог на земљу, а она бјеше покварена; јер свако тијело поквари пут свој на земљи.","i pogledati Bog na zemlja , a on biti pokvariti ; jer svaki telo pokvariti put svoj na zemlja ."
Постанак,6,13,"И рече Бог Ноју: крај свакоме тијелу дође преда ме, јер напунише земљу безакоња; и ево хоћу да их затрем са земљом.","i reći Bog noj : kraj svaki telo doći predati ja , jer napuniti zemlja bezakonje ; i evo hteti da oni zatreti sa zemlja ."
Постанак,6,14,"Начини себи ковчег од дрвета гофера, и начини прегратке у ковчегу; и затопи га смолом изнутра и споља.","način sebe kovčeg od drvo gofer , i način pregradak u kovčeg ; i zatopiti on smola iznutra i spolja ."
Постанак,6,15,"И начини га овако: у дужину нека буде триста лаката, у ширину педесет лаката, и у висину тридесет лаката;","i način on ovako : u dužina neka biti trista lakat , u širina pedeset lakat , i u visina trideset lakat ;"
Постанак,6,16,"Пусти доста свјетлости у ковчег; и кров му сведи озго од лакта; и удари врата ковчегу са стране; и начини га на три боја: доњи, други и трећи.","pustiti dosta svetlost u kovčeg ; i krov on svesti ozgoviti od lakat ; i udariti vrata kovčeg sa strana ; i način on na tri boja : donji , drugi i treći ."
